,caseid,activity,ts,resource,outcome
20371,Offer_1225159598,O_Accepted,2016/02/22 15:24:01.953,User_118,True
20372,Offer_1499128957,O_Create Offer,2016/02/15 18:22:02.435,User_10,True
20373,Offer_1499128957,O_Created,2016/02/15 18:22:04.098,User_10,True
20374,Offer_1499128957,O_Sent (mail and online),2016/02/15 18:23:13.267,User_10,True
20375,Offer_1499128957,O_Cancelled,2016/03/17 16:00:30.288,User_1,True
20376,Offer_1857111345,O_Create Offer,2016/02/15 18:30:50.178,User_15,False
20377,Offer_1857111345,O_Created,2016/02/15 18:30:51.795,User_15,False
20378,Offer_1857111345,O_Sent (mail and online),2016/02/15 18:32:09.801,User_15,False
20379,Offer_1857111345,O_Returned,2016/02/24 19:24:13.477,User_114,False
20380,Offer_1857111345,O_Accepted,2016/02/29 23:04:55.159,User_29,False
20381,Offer_782449406,O_Create Offer,2016/02/15 18:34:21.896,User_35,True
20382,Offer_782449406,O_Created,2016/02/15 18:34:23.164,User_35,True
20383,Offer_782449406,O_Sent (mail and online),2016/02/15 18:34:35.866,User_35,True
20384,Offer_782449406,O_Cancelled,2016/03/17 16:01:00.266,User_1,True
20385,Offer_72288082,O_Create Offer,2016/02/15 18:38:12.214,User_25,True
20386,Offer_72288082,O_Created,2016/02/15 18:38:14.138,User_25,True
20387,Offer_72288082,O_Sent (mail and online),2016/02/15 18:42:10.237,User_25,True
20388,Offer_72288082,O_Returned,2016/02/24 17:44:03.946,User_114,True
20389,Offer_72288082,O_Accepted,2016/02/25 00:55:21.890,User_115,True
20390,Offer_1011754665,O_Create Offer,2016/02/15 18:39:50.707,User_25,True
20391,Offer_1011754665,O_Created,2016/02/15 18:39:52.104,User_25,True
20392,Offer_1011754665,O_Sent (mail and online),2016/02/15 18:42:10.233,User_25,True
20393,Offer_1011754665,O_Cancelled,2016/02/18 18:14:53.815,User_25,True
20394,Offer_289837169,O_Create Offer,2016/02/15 18:45:49.430,User_38,True
20395,Offer_289837169,O_Created,2016/02/15 18:45:50.784,User_38,True
20396,Offer_289837169,O_Sent (mail and online),2016/02/15 18:46:03.165,User_38,True
20397,Offer_289837169,O_Cancelled,2016/03/08 20:32:18.844,User_119,True
20398,Offer_2056196401,O_Create Offer,2016/02/15 18:46:12.444,User_41,True
20399,Offer_2056196401,O_Created,2016/02/15 18:46:14.513,User_41,True
20400,Offer_2056196401,O_Sent (mail and online),2016/02/15 18:50:57.045,User_41,True
20401,Offer_2056196401,O_Cancelled,2016/03/17 16:00:19.342,User_1,True
20402,Offer_2057669049,O_Create Offer,2016/02/15 18:54:14.649,User_10,False
20403,Offer_2057669049,O_Created,2016/02/15 18:54:15.823,User_10,False
20404,Offer_2057669049,O_Sent (mail and online),2016/02/15 18:55:44.601,User_10,False
20405,Offer_2057669049,O_Returned,2016/02/22 20:35:40.635,User_125,False
20406,Offer_2057669049,O_Cancelled,2016/03/02 16:17:42.107,User_95,False
20407,Offer_1154436062,O_Create Offer,2016/02/15 18:54:19.824,User_11,True
20408,Offer_1154436062,O_Created,2016/02/15 18:54:21.459,User_11,True
20409,Offer_1154436062,O_Sent (mail and online),2016/02/15 18:54:49.718,User_11,True
20410,Offer_1154436062,O_Cancelled,2016/03/17 16:00:23.877,User_1,True
20411,Offer_1740076961,O_Create Offer,2016/02/15 18:59:02.046,User_22,True
20412,Offer_1740076961,O_Created,2016/02/15 18:59:03.903,User_22,True
20413,Offer_1740076961,O_Sent (mail and online),2016/02/15 18:59:41.347,User_22,True
20414,Offer_1740076961,O_Cancelled,2016/03/04 23:56:52.179,User_116,True
20415,Offer_522953199,O_Create Offer,2016/02/15 19:00:04.972,User_35,False
20416,Offer_522953199,O_Created,2016/02/15 19:00:06.417,User_35,False
20417,Offer_522953199,O_Sent (mail and online),2016/02/15 19:00:29.050,User_35,False
20418,Offer_522953199,O_Returned,2016/02/22 20:52:04.017,User_119,False
20419,Offer_522953199,O_Refused,2016/02/24 21:30:36.297,User_102,False
20420,Offer_839101407,O_Create Offer,2016/02/15 19:02:05.593,User_73,True
20421,Offer_839101407,O_Created,2016/02/15 19:02:06.822,User_73,True
20422,Offer_839101407,O_Sent (mail and online),2016/02/15 19:02:48.902,User_73,True
20423,Offer_839101407,O_Cancelled,2016/03/02 00:14:12.094,User_3,True
20424,Offer_109107806,O_Create Offer,2016/02/15 19:02:36.382,User_38,False
20425,Offer_109107806,O_Created,2016/02/15 19:02:37.852,User_38,False
20426,Offer_109107806,O_Sent (mail and online),2016/02/15 19:02:50.856,User_38,False
20427,Offer_109107806,O_Returned,2016/03/02 22:07:55.780,User_113,False
20428,Offer_109107806,O_Accepted,2016/03/04 17:53:13.330,User_109,False
20429,Offer_341752307,O_Create Offer,2016/02/15 19:06:23.353,User_5,True
20430,Offer_341752307,O_Created,2016/02/15 19:06:25.241,User_5,True
20431,Offer_341752307,O_Sent (mail and online),2016/02/15 19:06:38.573,User_5,True
20432,Offer_341752307,O_Returned,2016/02/19 17:11:43.244,User_113,True
20433,Offer_341752307,O_Refused,2016/02/24 19:24:34.515,User_68,True
20434,Offer_739155042,O_Create Offer,2016/02/15 19:13:50.877,User_10,False
20435,Offer_739155042,O_Created,2016/02/15 19:13:52.097,User_10,False
20436,Offer_739155042,O_Sent (mail and online),2016/02/15 19:15:34.057,User_10,False
20437,Offer_739155042,O_Returned,2016/02/29 20:19:54.173,User_119,False
20438,Offer_739155042,O_Cancelled,2016/03/04 17:45:51.341,User_75,False
20439,Offer_431659381,O_Create Offer,2016/02/15 19:18:39.919,User_38,True
20440,Offer_431659381,O_Created,2016/02/15 19:18:41.128,User_38,True
20441,Offer_431659381,O_Sent (mail and online),2016/02/15 19:18:55.258,User_38,True
20442,Offer_431659381,O_Returned,2016/02/19 17:31:35.943,User_120,True
20443,Offer_431659381,O_Accepted,2016/02/24 16:11:40.354,User_87,True
20444,Offer_22974796,O_Create Offer,2016/02/15 19:20:57.834,User_18,True
20445,Offer_22974796,O_Created,2016/02/15 19:20:59.791,User_18,True
20446,Offer_22974796,O_Sent (mail and online),2016/02/15 19:21:42.641,User_18,True
20447,Offer_22974796,O_Cancelled,2016/03/18 16:00:49.089,User_1,True
20448,Offer_292929760,O_Create Offer,2016/02/15 19:21:22.856,User_18,True
20449,Offer_292929760,O_Created,2016/02/15 19:21:24.264,User_18,True
20450,Offer_292929760,O_Sent (mail and online),2016/02/15 19:21:42.638,User_18,True
20451,Offer_292929760,O_Cancelled,2016/03/18 16:00:49.080,User_1,True
20452,Offer_1282846356,O_Create Offer,2016/02/15 19:23:05.593,User_15,True
20453,Offer_1282846356,O_Created,2016/02/15 19:23:07.429,User_15,True
20454,Offer_1282846356,O_Sent (mail and online),2016/02/15 19:23:48.543,User_15,True
20455,Offer_1282846356,O_Returned,2016/02/23 17:52:54.486,User_114,True
20456,Offer_1282846356,O_Accepted,2016/02/25 19:04:45.126,User_29,True
20457,Offer_427733014,O_Create Offer,2016/02/15 19:28:28.483,User_22,False
20458,Offer_427733014,O_Created,2016/02/15 19:28:29.847,User_22,False
20459,Offer_427733014,O_Sent (mail and online),2016/02/15 19:29:33.947,User_22,False
20460,Offer_427733014,O_Cancelled,2016/03/17 16:00:36.902,User_1,False
20461,Offer_1876793687,O_Create Offer,2016/02/15 19:29:12.396,User_22,False
20462,Offer_1876793687,O_Created,2016/02/15 19:29:13.752,User_22,False
20463,Offer_1876793687,O_Sent (mail and online),2016/02/15 19:29:33.923,User_22,False
20464,Offer_1876793687,O_Cancelled,2016/03/17 16:00:36.894,User_1,False
20465,Offer_1059431369,O_Create Offer,2016/02/15 19:29:39.331,User_47,True
20466,Offer_1059431369,O_Created,2016/02/15 19:29:40.618,User_47,True
20467,Offer_1059431369,O_Sent (mail and online),2016/02/15 19:30:59.033,User_47,True
20468,Offer_1059431369,O_Returned,2016/03/01 20:14:36.490,User_116,True
20469,Offer_1059431369,O_Accepted,2016/03/02 17:59:31.139,User_115,True
20470,Offer_787061394,O_Create Offer,2016/02/15 19:31:18.361,User_10,False
20471,Offer_787061394,O_Created,2016/02/15 19:31:19.887,User_10,False
20472,Offer_787061394,O_Sent (mail and online),2016/02/15 19:32:03.685,User_10,False
20473,Offer_787061394,O_Returned,2016/02/19 16:41:08.531,User_113,False
20474,Offer_787061394,O_Refused,2016/03/07 19:20:21.891,User_102,False
20475,Offer_606108595,O_Create Offer,2016/02/15 19:41:34.064,User_15,False
20476,Offer_606108595,O_Created,2016/02/15 19:41:35.410,User_15,False
20477,Offer_606108595,O_Sent (mail and online),2016/02/15 19:42:13.976,User_15,False
20478,Offer_606108595,O_Cancelled,2016/03/17 16:00:37.911,User_1,False
20479,Offer_1419049416,O_Create Offer,2016/02/15 19:41:35.273,User_41,True
20480,Offer_1419049416,O_Created,2016/02/15 19:41:36.829,User_41,True
20481,Offer_1419049416,O_Sent (mail and online),2016/02/15 19:42:41.630,User_41,True
20482,Offer_1419049416,O_Returned,2016/03/15 19:03:03.323,User_118,True
20483,Offer_1419049416,O_Cancelled,2016/03/31 17:41:42.509,User_95,True
20484,Offer_1102973525,O_Create Offer,2016/02/15 19:41:58.461,User_73,True
20485,Offer_1102973525,O_Created,2016/02/15 19:42:00.214,User_73,True
20486,Offer_1102973525,O_Sent (mail and online),2016/02/15 19:46:31.485,User_73,True
20487,Offer_1102973525,O_Returned,2016/02/15 22:25:52.218,User_118,True
20488,Offer_1102973525,O_Accepted,2016/02/16 01:42:54.662,User_29,True
20489,Offer_1974629563,O_Create Offer,2016/02/15 19:42:00.482,User_41,False
20490,Offer_1974629563,O_Created,2016/02/15 19:42:02.126,User_41,False
20491,Offer_1974629563,O_Sent (mail and online),2016/02/15 19:42:41.627,User_41,False
20492,Offer_1974629563,O_Cancelled,2016/03/21 19:48:57.644,User_37,False
20493,Offer_2004254861,O_Create Offer,2016/02/15 19:45:55.069,User_5,True
20494,Offer_2004254861,O_Created,2016/02/15 19:45:56.410,User_5,True
20495,Offer_2004254861,O_Sent (mail and online),2016/02/15 19:46:07.834,User_5,True
20496,Offer_2004254861,O_Cancelled,2016/03/17 16:00:32.652,User_1,True
20497,Offer_1612476089,O_Create Offer,2016/02/15 19:53:15.599,User_22,False
20498,Offer_1612476089,O_Created,2016/02/15 19:53:17.236,User_22,False
20499,Offer_1612476089,O_Sent (mail and online),2016/02/15 19:53:32.245,User_22,False
20500,Offer_1612476089,O_Returned,2016/02/22 18:52:52.352,User_125,False
20501,Offer_1612476089,O_Refused,2016/02/24 22:15:35.576,User_68,False
20502,Offer_1793767296,O_Create Offer,2016/02/15 19:53:31.038,User_10,True
20503,Offer_1793767296,O_Created,2016/02/15 19:53:32.921,User_10,True
20504,Offer_1793767296,O_Sent (mail and online),2016/02/15 19:55:28.824,User_10,True
20505,Offer_1793767296,O_Returned,2016/02/19 19:01:41.521,User_120,True
20506,Offer_1793767296,O_Accepted,2016/02/25 22:39:28.351,User_75,True
20507,Offer_655906145,O_Create Offer,2016/02/15 20:02:03.971,User_5,True
20508,Offer_655906145,O_Created,2016/02/15 20:02:05.538,User_5,True
20509,Offer_655906145,O_Sent (mail and online),2016/02/15 20:03:23.078,User_5,True
20510,Offer_655906145,O_Cancelled,2016/03/17 16:01:13.657,User_1,True
20511,Offer_298012385,O_Create Offer,2016/02/15 20:08:57.049,User_22,False
20512,Offer_298012385,O_Created,2016/02/15 20:08:58.637,User_22,False
20513,Offer_298012385,O_Sent (mail and online),2016/02/15 20:09:14.534,User_22,False
20514,Offer_298012385,O_Returned,2016/02/19 21:24:06.899,User_116,False
20515,Offer_298012385,O_Cancelled,2016/03/02 20:44:21.758,User_99,False
20516,Offer_1373151549,O_Create Offer,2016/02/15 20:12:40.939,User_47,True
20517,Offer_1373151549,O_Created,2016/02/15 20:12:42.571,User_47,True
20518,Offer_1373151549,O_Sent (mail and online),2016/02/15 20:14:33.156,User_47,True
20519,Offer_1373151549,O_Returned,2016/02/24 18:38:50.657,User_117,True
20520,Offer_1373151549,O_Accepted,2016/03/02 23:00:32.717,User_87,True
20521,Offer_1014979841,O_Create Offer,2016/02/15 20:17:16.361,User_35,True
20522,Offer_1014979841,O_Created,2016/02/15 20:17:17.948,User_35,True
20523,Offer_1014979841,O_Sent (mail and online),2016/02/15 20:17:31.564,User_35,True
20524,Offer_1014979841,O_Returned,2016/02/19 17:53:11.674,User_120,True
20525,Offer_1014979841,O_Accepted,2016/02/22 15:26:59.945,User_118,True
20526,Offer_476876527,O_Create Offer,2016/02/15 20:23:16.853,User_14,False
20527,Offer_476876527,O_Created,2016/02/15 20:23:18.137,User_14,False
20528,Offer_476876527,O_Sent (mail and online),2016/02/15 20:23:58.184,User_14,False
20529,Offer_476876527,O_Returned,2016/02/19 18:28:56.178,User_114,False
20530,Offer_476876527,O_Cancelled,2016/02/25 19:54:03.338,User_75,False
20531,Offer_792695348,O_Create Offer,2016/02/15 20:24:58.093,User_10,False
20532,Offer_792695348,O_Created,2016/02/15 20:24:59.543,User_10,False
20533,Offer_792695348,O_Sent (mail and online),2016/02/15 20:27:14.419,User_10,False
20534,Offer_792695348,O_Returned,2016/02/18 21:51:13.886,User_117,False
20535,Offer_792695348,O_Accepted,2016/02/25 19:47:01.162,User_75,False
20536,Offer_155172238,O_Create Offer,2016/02/15 20:29:16.033,User_22,False
20537,Offer_155172238,O_Created,2016/02/15 20:29:17.742,User_22,False
20538,Offer_155172238,O_Sent (mail and online),2016/02/15 20:29:33.505,User_22,False
20539,Offer_155172238,O_Returned,2016/02/22 17:19:07.609,User_117,False
20540,Offer_155172238,O_Accepted,2016/02/23 17:14:53.837,User_90,False
20541,Offer_160683690,O_Create Offer,2016/02/15 20:32:55.018,User_25,True
20542,Offer_160683690,O_Created,2016/02/15 20:32:56.438,User_25,True
20543,Offer_160683690,O_Sent (mail and online),2016/02/15 20:34:06.458,User_25,True
20544,Offer_160683690,O_Cancelled,2016/03/17 16:00:18.087,User_1,True
20545,Offer_1629963719,O_Create Offer,2016/02/15 20:33:46.650,User_25,True
20546,Offer_1629963719,O_Created,2016/02/15 20:33:48.833,User_25,True
20547,Offer_1629963719,O_Sent (mail and online),2016/02/15 20:34:06.456,User_25,True
20548,Offer_1629963719,O_Cancelled,2016/03/17 16:00:18.078,User_1,True
20549,Offer_2080673922,O_Create Offer,2016/02/15 20:37:17.899,User_47,True
20550,Offer_2080673922,O_Created,2016/02/15 20:37:19.556,User_47,True
20551,Offer_2080673922,O_Sent (mail and online),2016/02/15 20:37:34.360,User_47,True
20552,Offer_2080673922,O_Cancelled,2016/03/17 16:00:19.665,User_1,True
20553,Offer_1140255449,O_Create Offer,2016/02/15 20:38:10.173,User_15,True
20554,Offer_1140255449,O_Created,2016/02/15 20:38:11.551,User_15,True
20555,Offer_1140255449,O_Sent (mail and online),2016/02/15 20:38:37.373,User_15,True
20556,Offer_1140255449,O_Returned,2016/02/22 18:11:09.605,User_117,True
20557,Offer_1140255449,O_Accepted,2016/02/22 23:04:51.493,User_102,True
20558,Offer_1902941328,O_Create Offer,2016/02/15 20:44:53.961,User_73,False
20559,Offer_1902941328,O_Created,2016/02/15 20:44:55.423,User_73,False
20560,Offer_1902941328,O_Sent (mail and online),2016/02/15 20:46:26.077,User_73,False
20561,Offer_1902941328,O_Refused,2016/02/17 17:31:55.718,User_47,False
20562,Offer_462246575,O_Create Offer,2016/02/15 20:46:05.690,User_73,False
20563,Offer_462246575,O_Created,2016/02/15 20:46:07.069,User_73,False
20564,Offer_462246575,O_Sent (mail and online),2016/02/15 20:46:26.075,User_73,False
20565,Offer_462246575,O_Refused,2016/02/17 17:31:55.709,User_47,False
20566,Offer_1456222510,O_Create Offer,2016/02/15 20:48:11.755,User_35,True
20567,Offer_1456222510,O_Created,2016/02/15 20:48:13.045,User_35,True
20568,Offer_1456222510,O_Sent (mail and online),2016/02/15 20:48:29.863,User_35,True
20569,Offer_1456222510,O_Returned,2016/02/22 19:09:08.210,User_117,True
20570,Offer_1456222510,O_Accepted,2016/03/22 18:09:48.201,User_118,True
20571,Offer_824392307,O_Create Offer,2016/02/15 20:48:24.782,User_25,True
20572,Offer_824392307,O_Created,2016/02/15 20:48:26.545,User_25,True
20573,Offer_824392307,O_Sent (mail and online),2016/02/15 20:51:28.871,User_25,True
20574,Offer_824392307,O_Cancelled,2016/03/04 22:42:12.166,User_119,True
20575,Offer_103963293,O_Create Offer,2016/02/15 20:49:11.062,User_25,True
20576,Offer_103963293,O_Created,2016/02/15 20:49:12.326,User_25,True
20577,Offer_103963293,O_Sent (mail and online),2016/02/15 20:51:28.869,User_25,True
20578,Offer_103963293,O_Returned,2016/03/01 18:44:16.857,User_118,True
20579,Offer_103963293,O_Accepted,2016/03/04 22:42:12.120,User_119,True
20580,Offer_964683217,O_Create Offer,2016/02/15 20:52:06.979,User_10,True
20581,Offer_964683217,O_Created,2016/02/15 20:52:08.358,User_10,True
20582,Offer_964683217,O_Sent (mail and online),2016/02/15 20:52:23.844,User_10,True
20583,Offer_964683217,O_Cancelled,2016/03/17 16:01:03.532,User_1,True
20584,Offer_783607253,O_Create Offer,2016/02/15 20:56:19.398,User_41,False
20585,Offer_783607253,O_Created,2016/02/15 20:56:20.905,User_41,False
20586,Offer_783607253,O_Sent (mail and online),2016/02/15 20:57:03.118,User_41,False
20587,Offer_783607253,O_Returned,2016/02/24 18:52:57.394,User_116,False
20588,Offer_783607253,O_Refused,2016/02/26 20:01:08.101,User_29,False
20589,Offer_290729316,O_Create Offer,2016/02/15 20:56:25.386,User_14,True
20590,Offer_290729316,O_Created,2016/02/15 20:56:26.840,User_14,True
20591,Offer_290729316,O_Sent (mail and online),2016/02/15 20:56:39.564,User_14,True
20592,Offer_290729316,O_Returned,2016/02/22 18:57:07.913,User_117,True
20593,Offer_290729316,O_Accepted,2016/02/24 22:58:00.272,User_68,True
20594,Offer_67283377,O_Create Offer,2016/02/15 21:01:01.320,User_38,True
20595,Offer_67283377,O_Created,2016/02/15 21:01:02.587,User_38,True
20596,Offer_67283377,O_Sent (mail and online),2016/02/15 21:01:24.157,User_38,True
20597,Offer_67283377,O_Returned,2016/03/01 18:55:12.503,User_112,True
20598,Offer_67283377,O_Accepted,2016/03/02 18:33:30.033,User_102,True
20599,Offer_1006369043,O_Create Offer,2016/02/15 21:02:39.892,User_25,True
20600,Offer_1006369043,O_Created,2016/02/15 21:02:41.256,User_25,True
20601,Offer_1006369043,O_Sent (mail and online),2016/02/15 21:04:23.352,User_25,True
20602,Offer_1006369043,O_Returned,2016/02/19 17:27:28.314,User_116,True
20603,Offer_1006369043,O_Accepted,2016/02/22 15:26:10.155,User_118,True
20604,Offer_25775055,O_Create Offer,2016/02/15 21:03:02.529,User_18,False
20605,Offer_25775055,O_Created,2016/02/15 21:03:03.895,User_18,False
20606,Offer_25775055,O_Sent (mail and online),2016/02/15 21:03:15.591,User_18,False
20607,Offer_25775055,O_Returned,2016/02/19 18:59:29.804,User_119,False
20608,Offer_25775055,O_Accepted,2016/02/19 21:53:45.464,User_115,False
20609,Offer_1183560031,O_Create Offer,2016/02/15 21:15:24.143,User_35,True
20610,Offer_1183560031,O_Created,2016/02/15 21:15:25.467,User_35,True
20611,Offer_1183560031,O_Sent (mail and online),2016/02/15 21:15:38.565,User_35,True
20612,Offer_1183560031,O_Returned,2016/02/24 19:07:10.209,User_112,True
20613,Offer_1183560031,O_Accepted,2016/02/26 00:58:46.460,User_102,True
20614,Offer_690719069,O_Create Offer,2016/02/15 21:23:23.294,User_15,False
20615,Offer_690719069,O_Created,2016/02/15 21:23:24.710,User_15,False
20616,Offer_690719069,O_Sent (mail and online),2016/02/15 21:24:13.674,User_15,False
20617,Offer_690719069,O_Returned,2016/02/22 16:43:44.254,User_125,False
20618,Offer_690719069,O_Accepted,2016/02/25 01:14:51.526,User_102,False
20619,Offer_1809308474,O_Create Offer,2016/02/15 21:27:41.819,User_37,True
20620,Offer_1809308474,O_Created,2016/02/15 21:27:43.090,User_37,True
20621,Offer_1809308474,O_Sent (mail and online),2016/02/15 21:34:59.313,User_37,True
20622,Offer_1809308474,O_Cancelled,2016/03/17 16:00:39.755,User_1,True
20623,Offer_2032614938,O_Create Offer,2016/02/15 21:28:39.922,User_31,True
20624,Offer_2032614938,O_Created,2016/02/15 21:28:41.670,User_31,True
20625,Offer_2032614938,O_Sent (mail and online),2016/02/15 21:28:56.645,User_31,True
20626,Offer_2032614938,O_Returned,2016/03/02 23:49:43.730,User_100,True
20627,Offer_2032614938,O_Accepted,2016/03/22 23:05:25.623,User_99,True
20628,Offer_861149950,O_Create Offer,2016/02/15 21:52:20.142,User_73,True
20629,Offer_861149950,O_Created,2016/02/15 21:52:21.715,User_73,True
20630,Offer_861149950,O_Sent (mail and online),2016/02/15 21:53:04.878,User_73,True
20631,Offer_861149950,O_Cancelled,2016/03/02 22:02:01.700,User_102,True
20632,Offer_140686355,O_Create Offer,2016/02/15 21:53:40.595,User_73,True
20633,Offer_140686355,O_Created,2016/02/15 21:53:41.892,User_73,True
20634,Offer_140686355,O_Sent (mail and online),2016/02/15 21:53:55.559,User_73,True
20635,Offer_140686355,O_Returned,2016/03/02 17:36:57.277,User_116,True
20636,Offer_140686355,O_Accepted,2016/03/02 22:02:01.672,User_102,True
20637,Offer_933080122,O_Create Offer,2016/02/15 21:57:01.103,User_9,True
20638,Offer_933080122,O_Created,2016/02/15 21:57:02.278,User_9,True
20639,Offer_933080122,O_Cancelled,2016/02/25 22:44:57.390,User_75,True
20640,Offer_1042807998,O_Create Offer,2016/02/15 21:57:36.606,User_9,True
20641,Offer_1042807998,O_Created,2016/02/15 21:57:37.946,User_9,True
20642,Offer_1042807998,O_Sent (mail and online),2016/02/15 22:01:12.673,User_9,True
20643,Offer_1042807998,O_Returned,2016/02/19 21:02:44.880,User_113,True
20644,Offer_1042807998,O_Accepted,2016/02/25 22:44:57.374,User_75,True
20645,Offer_31616293,O_Create Offer,2016/02/15 22:11:18.713,User_18,True
20646,Offer_31616293,O_Created,2016/02/15 22:11:20.255,User_18,True
20647,Offer_31616293,O_Sent (mail and online),2016/02/15 22:11:32.787,User_18,True
20648,Offer_31616293,O_Cancelled,2016/03/28 15:00:32.036,User_1,True
20649,Offer_617351944,O_Create Offer,2016/02/15 22:11:34.031,User_15,False
20650,Offer_617351944,O_Created,2016/02/15 22:11:35.803,User_15,False
20651,Offer_617351944,O_Sent (mail and online),2016/02/15 22:12:13.835,User_15,False
20652,Offer_617351944,O_Returned,2016/03/02 17:51:39.975,User_114,False
20653,Offer_617351944,O_Accepted,2016/03/03 01:11:20.790,User_115,False
20654,Offer_969889684,O_Create Offer,2016/02/15 22:23:45.266,User_15,True
20655,Offer_969889684,O_Created,2016/02/15 22:23:47.157,User_15,True
20656,Offer_969889684,O_Sent (mail and online),2016/02/15 22:25:01.671,User_15,True
20657,Offer_969889684,O_Cancelled,2016/03/17 16:00:48.109,User_1,True
20658,Offer_477074411,O_Create Offer,2016/02/15 22:23:51.338,User_18,True
20659,Offer_477074411,O_Created,2016/02/15 22:23:52.857,User_18,True
20660,Offer_477074411,O_Sent (mail and online),2016/02/15 22:24:15.975,User_18,True
20661,Offer_477074411,O_Cancelled,2016/03/17 16:01:07.547,User_1,True
20662,Offer_1685557828,O_Create Offer,2016/02/15 22:24:30.499,User_9,True
20663,Offer_1685557828,O_Created,2016/02/15 22:24:31.892,User_9,True
20664,Offer_1685557828,O_Sent (mail and online),2016/02/15 22:25:13.677,User_9,True
20665,Offer_1685557828,O_Cancelled,2016/03/17 16:00:41.089,User_1,True
20666,Offer_114282971,O_Create Offer,2016/02/15 22:25:14.923,User_37,True
20667,Offer_114282971,O_Created,2016/02/15 22:25:16.606,User_37,True
20668,Offer_114282971,O_Sent (mail and online),2016/02/15 22:27:20.207,User_37,True
20669,Offer_114282971,O_Returned,2016/02/24 18:33:43.803,User_114,True
20670,Offer_114282971,O_Cancelled,2016/03/22 16:21:04.592,User_117,True
20671,Offer_1054065658,O_Create Offer,2016/02/15 22:26:56.320,User_14,True
20672,Offer_1054065658,O_Created,2016/02/15 22:26:57.836,User_14,True
20673,Offer_1054065658,O_Sent (online only),2016/02/15 22:27:12.933,User_14,True
20674,Offer_1054065658,O_Returned,2016/02/16 18:24:05.136,User_118,True
20675,Offer_1054065658,O_Accepted,2016/02/23 20:05:48.941,User_99,True
20676,Offer_2044240281,O_Create Offer,2016/02/15 22:34:03.387,User_119,False
20677,Offer_2044240281,O_Created,2016/02/15 22:34:04.584,User_119,False
20678,Offer_2044240281,O_Sent (online only),2016/02/15 22:35:19.855,User_119,False
20679,Offer_2044240281,O_Returned,2016/02/15 22:35:36.023,User_119,False
20680,Offer_2044240281,O_Refused,2016/02/18 19:01:08.070,User_68,False
20681,Offer_1176541531,O_Create Offer,2016/02/15 22:39:40.569,User_35,False
20682,Offer_1176541531,O_Created,2016/02/15 22:39:42.413,User_35,False
20683,Offer_1176541531,O_Sent (mail and online),2016/02/15 22:40:08.362,User_35,False
20684,Offer_1176541531,O_Returned,2016/03/02 22:30:14.006,User_116,False
20685,Offer_1176541531,O_Accepted,2016/03/07 16:45:32.569,User_109,False
20686,Offer_1411999242,O_Create Offer,2016/02/15 22:45:09.046,User_9,True
20687,Offer_1411999242,O_Created,2016/02/15 22:45:10.514,User_9,True
20688,Offer_1411999242,O_Sent (mail and online),2016/02/15 22:48:34.310,User_9,True
20689,Offer_1411999242,O_Cancelled,2016/03/17 16:00:57.959,User_1,True
20690,Offer_901846347,O_Create Offer,2016/02/15 22:46:51.544,User_15,False
20691,Offer_901846347,O_Created,2016/02/15 22:46:53.060,User_15,False
20692,Offer_901846347,O_Sent (mail and online),2016/02/15 22:47:31.923,User_15,False
20693,Offer_901846347,O_Returned,2016/02/18 21:23:27.676,User_118,False
20694,Offer_901846347,O_Cancelled,2016/03/01 21:04:20.543,User_30,False
20695,Offer_534663982,O_Create Offer,2016/02/15 22:47:11.406,User_9,True
20696,Offer_534663982,O_Created,2016/02/15 22:47:12.704,User_9,True
20697,Offer_534663982,O_Sent (mail and online),2016/02/15 22:48:34.306,User_9,True
20698,Offer_534663982,O_Cancelled,2016/03/17 16:00:57.950,User_1,True
20699,Offer_539810345,O_Create Offer,2016/02/15 22:47:31.415,User_9,True
20700,Offer_539810345,O_Created,2016/02/15 22:47:32.801,User_9,True
20701,Offer_539810345,O_Sent (mail and online),2016/02/15 22:48:34.302,User_9,True
20702,Offer_539810345,O_Cancelled,2016/03/17 16:00:57.941,User_1,True
20703,Offer_1040979150,O_Create Offer,2016/02/15 22:48:36.606,User_21,False
20704,Offer_1040979150,O_Created,2016/02/15 22:48:38.016,User_21,False
20705,Offer_1040979150,O_Sent (mail and online),2016/02/15 22:50:49.028,User_21,False
20706,Offer_1040979150,O_Returned,2016/02/29 17:53:25.621,User_112,False
20707,Offer_1040979150,O_Accepted,2016/03/01 20:50:39.380,User_115,False
20708,Offer_2064632471,O_Create Offer,2016/02/15 22:49:27.815,User_37,False
20709,Offer_2064632471,O_Created,2016/02/15 22:49:29.064,User_37,False
20710,Offer_2064632471,O_Sent (mail and online),2016/02/15 22:51:22.143,User_37,False
20711,Offer_2064632471,O_Cancelled,2016/03/17 16:00:38.866,User_1,False
20712,Offer_324444446,O_Create Offer,2016/02/15 22:50:23.190,User_73,False
20713,Offer_324444446,O_Created,2016/02/15 22:50:24.771,User_73,False
20714,Offer_324444446,O_Sent (mail and online),2016/02/15 23:20:12.980,User_73,False
20715,Offer_324444446,O_Cancelled,2016/03/17 16:00:57.115,User_1,False
20716,Offer_1244710234,O_Create Offer,2016/02/15 22:51:02.133,User_18,True
20717,Offer_1244710234,O_Created,2016/02/15 22:51:04.101,User_18,True
20718,Offer_1244710234,O_Sent (mail and online),2016/02/15 22:51:18.389,User_18,True
